Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Requested,Justification,Reason Cancelled
SYSTEM,1693220,PA,LOWER WINDSOR TOWNSHIP POLICE DEPT,6260,013961710,"LIGHT,CHEMILUMINESC",BX,4,251.08,Q,2016-10-13 10:19:56,THIS WOULD BE USED AS TRAINING AIDS FOR THE POLICE OFFICERS AND ASSIST IN THE EFFICIENCY OF THIS DEPARTMENT MAKING IT MORE EFFECTIVE TO THE SERVICE OF THE LOCAL COMMUNITY. ,\nSales Order #: 2056267068\nRTD Screening Code: DOD
SYSTEM,1723038,PA,LUZERNE COUNTY SHERIFF DEPT        ,9930,004511231,"POUCH,HUMAN REMAINS",EA,10,221.70000000000002,A,2016-11-10 14:35:04,"WILL BE STORED FOR USE IN MASS CASUALTY INCIDENTS, AND USED IN COORDINATION WITH THE CORONERS OFFICE TO PROPERLY AND TEMPORARILY TRANSPORT HUMAN REMAINS.",\nSales Order #: 2058384401\nRTD Screening Code: DOD
SYSTEM,1727004,PA,LUZERNE COUNTY SHERIFF DEPT        ,5965,DSSPEAKE0,"SPEAKER, COMMUNICATIONS EQUIPMENT",EA,1,50,A,2016-11-17 15:20:35,"WILL BE USED AT FUNCTIONS TO ADDRESS THE PUBLIC, OR GIVE INSTRUCTIONS TO LARGE GROUPS",Requested DTID is no longer in the inventory.
SYSTEM,1727006,PA,LUZERNE COUNTY SHERIFF DEPT        ,8020,005974759,"ROLLER KIT,PAINT",KT,10,5.37,A,2016-11-17 15:20:35,FOR REPAINTING THE DEPARTMENT OFFICES FOR BETTER AND CLEANER APPEARANCE.,\nSales Order #: 2059033793\nRTD Screening Code: DOD
SYSTEM,1728410,PA,LUZERNE COUNTY SHERIFF DEPT        ,1005,015764389,"CASE,WEAPONS",EA,1,424.74,A,2016-11-18 15:55:25,WILL BE USED TO TRANSPORT AND STORE DEPARTMENT ISSUED WEAPONS AND EQUIPMENT FOR OFFICERS TO USE WHEN NEEDED. ,Requested DTID is no longer in the inventory.
SYSTEM,1730621,PA,LUZERNE COUNTY SHERIFF DEPT        ,1240,015629459,"RANGE FINDER,LASER",EA,3,395,A,2016-11-21 08:37:07,"WILL BE USED TO GIVE OFFICERS ESTIMATIONS ON DISTANCE OF HAZARDS TO REPORT BACK TO COMMAND IN SITUATIONS SUCH AS SEARCH AND RESCUE, OR NATURAL DISASTERS",\nSales Order #: 2059037331\nRTD Screening Code: DOD
SYSTEM,1730622,PA,LUZERNE COUNTY SHERIFF DEPT        ,7210,002827950,"BLANKET,BED",EA,4,39.79,A,2016-11-21 08:37:07,"WILL BE KEPT IN VEHICLES TO WARM INDIVIDUALS IN DIFFERENT SITUATIONS, SUCH AS MOTOR VEHICLE CRASHES OR FALLS INTO WATER ETC. ",\nSales Order #: 2059038420\nRTD Screening Code: DOD
SYSTEM,1746003,PA,MOON TOWNSHIP POLICE DEPT,1940,DSBOAT000,SMALL CRAFT BOAT,EA,1,17742,A,2016-12-08 15:26:57,WE HAVE 2.5 MILES OF SHORE LINE ALONG THE OHIO RIVER NEAR PITTSBURGH PA.  WE RECENTLY HAD TO GET HELP FROM A PASSING TUG TO RESCUE A WOMAN MID RIVER.  WE ALSO HAVE THE DASH SHIELD LOCK AND DAM AND A HUGE FUEL TANK FARM ALONG THE RIVER FUELING THE 911TH AIR WING (RESERVE BASE)  AND THE PITTSBURGH AIRPORT.  ,Requested DTID is no longer in the inventory.
SYSTEM,1746008,PA,MOON TOWNSHIP POLICE DEPT,7025,DSPRINT05,PRINTER,EA,3,1410.51,A,2016-12-08 15:49:22,"WE HAVE A TWENTY FOUR HOUR DISPATCH CENTER AND TWO SECRETARIES AS WELL AS MANY COMPUTER WORK STATIONS, PATROL, DETECTIVES, VICE, NARCOTICS, ADMINISTRATION.  WE HAVE SIMILAR  UNITS, THEY ARE NO LONGER SOLD NEW.  PERFECT FOR OUR MANY PRINTER NEEDS. ",\nSales Order #: 2060325755\nRTD Screening Code: DOD
SYSTEM,1749592,PA,MOON TOWNSHIP POLICE DEPT,5836,DSVIDEORE,VIDEO RECORDING AND REPRODUCING EQUIPMEN,EA,1,5000,A,2016-12-13 14:44:06,"WE HAVE AN ISOLATED ANNEX BUILDING WHERE WE KEEP OUR COMMAND CENTER TRAILER, R.U.V. AND OTHER VALUABLE EQUIPMENT.  THIS SURVEILLANCE EQUIPMENT COULD HELP TO KEEP IT SECURE WHEN NEEDED.  IT COULD ALSO HAVE AN APPLICATION IN SOME OF OUR HIGH CRIME AREAS. ",\nSales Order #: 2060562395\nRTD Screening Code: DOD
SYSTEM,1749593,PA,MOON TOWNSHIP POLICE DEPT,8415,DSSPCLOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",EA,60,51.4,A,2016-12-13 14:44:06,WITH 30 OFFICERS THESE SHIRTS WOULD BE PERFECT TO GO UNDER THEIR WINTER UNIFORMS.  TWO EACH WOULD BE GREAT TO ROTATE SAME.  ,\nSales Order #: 2060511805\nRTD Screening Code: DOD
SYSTEM,1687559,PA,NEW BRITAIN TOWNSHIP POLICE DEPT,2330,DSTRAILE1,TRAILER,EA,1,14555,A,2016-10-05 21:37:33,"WE WILL USE THIS FOR CRASH AND CRIME SCENE UNIT. THIS TRAILER WILL BE LOADED WITH LIGHTS, CAMERAS, PORTABLE GENERATORS, SCALES, DRAG SLEDS AND EVERYTHING ELSE NEEDED TO PROPERLY AND EFFICIENTLY INVESTIGATE A SERIOUS CRASH OR CRIME SCENE. THIS TRAILER WILL BE TOWED BY ONE OF OUR PATROL SUV'S.",Requested DTID is no longer in the inventory.
SYSTEM,1682046,PA,NEW CASTLE POLICE DEPT,2815,015641322,"ENGINE,DIESEL",EA,1,39761,A,2016-09-29 16:04:31,THE NEW CASTLE POLICE DEPARTMENT WOULD UTILIZE THIS DIESEL ENGINE AS A SPARE OR REPLACEMENT FOR THE ENGINE IN OUR MAXXPRO MRAP.,Requested DTID is no longer in the inventory.
SYSTEM,1682072,PA,NEW CASTLE POLICE DEPT,2520,015775659,"TRANSMISSION,MECHAN",EA,1,13088,A,2016-09-29 16:04:31,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS TRANSMISSION FOR A SPARE OR REPLACEMENT FOR THE TRANSMISSION IN OUR MAXXPRO MRAP.,Requested DTID is no longer in the inventory.
SYSTEM,1682076,PA,NEW CASTLE POLICE DEPT,5845,DSUWSOUND,UNDERWATER SOUND EQUIPMENT,EA,2,900,D,2016-09-29 16:04:31,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE UNDERWATER SOUND UNITS TO COMMUNICATE WITH OUR DIVE TEAM DURING RESCUE AND RECOVERY OPERATIONS.,\nSales Order #: 2055330451\nRTD Screening Code: DOD
SYSTEM,1683027,PA,NEW CASTLE POLICE DEPT,8415,015801362,"JACKET,COLD WEATHER",EA,11,65.51,A,2016-09-30 10:25:15,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE COLD WEATHER JACKETS TO EQUIP 11 SWAT OFFICERS WITH COLD WEATHER CLOTHING FOR SWAT OPERATIONS DURING WINTER MONTHS.,\nSales Order #: 2055342844\nRTD Screening Code: DOD
SYSTEM,1683028,PA,NEW CASTLE POLICE DEPT,6130,014464132,"CHARGER,BATTERY",EA,1,607,A,2016-09-30 10:25:15,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS BATTERY CHARGER FOR MAINTAINING OR RECHARGING THE BATTERIES IN THE DEPARTMENT MRAP.,Requested DTID is no longer in the inventory.
SYSTEM,1683031,PA,NEW CASTLE POLICE DEPT,6130,014464132,"CHARGER,BATTERY",EA,1,607,A,2016-09-30 10:25:15,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS BATTERY CHARGER FOR MAINTAINING OR RECHARGING THE BATTERIES IN THE DEPARTMENT FLEET OF VEHICLES.,Requested DTID is no longer in the inventory.
SYSTEM,1683333,PA,NEW CASTLE POLICE DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,315,D,2016-09-30 15:47:25,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS REFLEX SIGHT ON DEPARTMENT ISSUED PATROL RIFLES.  THE SIGHTS ENHANCE OFFICER ACCURACY THEREBY INCREASING OFFICER AND CIVILIAN SAFETY.  IF THE SIGHT IS UN-SERVICEABLE THEN IT WOULD BE USED FOR PARTS.,Requested DTID is no longer in the inventory.
SYSTEM,1684638,PA,NEW CASTLE POLICE DEPT,3695,006796914,"SAW,CHAIN",EA,1,478.56,A,2016-10-03 10:12:30,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS CHAINSAW TO CLEAR DOWNED TREES DURING EMERGENCIES AND FOR CLEARING THE SITE FOR OUR NEW POLICE RANGE.,Requested DTID is no longer in the inventory.
SYSTEM,1684643,PA,NEW CASTLE POLICE DEPT,5180,009008559,"TOOL SET,LIGHT ENGINEER SQUAD",SE,1,2853,A,2016-10-03 10:12:30,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS TOOL KIT TO CLEAR AND CONSTRUCT OUR NEW POLICE SHOOTING RANGE.  THE KIT WOULD ALSO BE USED FOR RANGE MAINTENANCE AND CONSTRUCTION OF TARGET FRAMES AND OTHER RANGE RELATED EQUIPMENT.,Requested DTID is no longer in the inventory.
SYSTEM,1684782,PA,NEW CASTLE POLICE DEPT,6665,012402586,RADIACMETER,EA,1,1581.9,D,2016-10-03 13:30:05,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS RADIAMETER FOR DETECTION OF RADIOACTIVE MATERIALS.  WE ARE LOCATED 33 MILES NORTH OF THE SHIPPINGPORT NUCLEAR POWER PLANT AND WE HAVE A CSX RAILWAY HUB THAT TRANSPORTS HAZARDOUS MATERIALS IN OUR JURISDICTION.,Requested DTID is no longer in the inventory.
SYSTEM,1684784,PA,NEW CASTLE POLICE DEPT,8465,015186491,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARR",EA,2,298,D,2016-10-03 13:30:05,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE ARMOR CARRIERS IN CONJUNCTION WITH SOFT BODY ARMOR WE ALREADY HAVE TO MAKE A COMPLETE SET OF BODY ARMOR SUITABLE FOR SWAT OPERATIONS.  THE VESTS WE ARE REQUESTING HAVE NO ARMOR PANELS IN THEM AND ARE JUST CARRIERS. WE HAVE TWO SETS OF COMPATIBLE SOFT BODY ARMOR BUT NO COMPATIBLE CARRIERS.,\nSales Order #: 2055863531\nRTD Screening Code: DOD
SYSTEM,1684785,PA,NEW CASTLE POLICE DEPT,5965,015727829,HEADSET-MICROPHONE,KT,15,955.96,D,2016-10-03 13:30:05,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE HEADSETS TO EQUIP 15 SWAT OFFICERS WITH HEADSETS. THE HEADSET WOULD PROVIDE TACTICAL COMMUNICATIONS BETWEEN SWAT OFFICERS AND ELECTRONIC HEARING PROTECTION.  EQUIPPING OF THESE HEADSETS WOULD INCREASE EFFECTIVE COMMUNICATION, REDUCE CONFUSION, AND HELP PREVENT HEARING LOSS DURING WEAPONS FIRING AND DEPLOYMENT OF EXPLOSIVES LIKE BREACHING CHARGES AND FLASH SOUND DIVERSIONARY DEVICES.",Requested DTID is no longer in the inventory.
SYSTEM,1686283,PA,NEW CASTLE POLICE DEPT,8465,014168517,BIVY COVER,EA,4,152.31,A,2016-10-04 10:26:58,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE BIVY COVERS TO COMPLETE A SLEEPING BAG SYSTEM OBTAINED THROUGH 1033 PROGRAM THAT WAS MISSING THE BIVY COVER,Requested DTID is no longer in the inventory.
SYSTEM,1686286,PA,NEW CASTLE POLICE DEPT,8465,015196490,"BAG,DEPLOYMENT,GN",EA,2,125.58,A,2016-10-04 10:26:58,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS BAG TO EQUIP 1 SWAT OFFICER WITH A BAG TO STORE SWAT BODY ARMOR, HELMET, HEADSET IN ONE CONVENIENT LOCATION FOR RAPID DEPLOYMENT.",\nSales Order #: 2055864816\nRTD Screening Code: DOD
SYSTEM,1687180,PA,NEW CASTLE POLICE DEPT,5180,014609328,"TOOL KIT,ELECTRONIC",EA,1,1072,A,2016-10-05 10:14:33,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS ELECTRONIC TOOL KIT FOR INSTALLATION AND MAINTENANCE OF DEPARTMENT ELECTRONICS INCLUDING COMPUTERS, RADIOS, LIGHTS AND SIRENS, AND ANY OTHER SENSITIVE ELECTRICAL EQUIPMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1687181,PA,NEW CASTLE POLICE DEPT,6130,002226204,"CHARGER,BATTERY",EA,1,851,A,2016-10-05 10:14:34,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS BATTERY CHARGER TO MAINTAIN THE BATTERY SYSTEM ON OUR MRAP AND FOR JUMPING DEPARTMENT VEHICLES WITH WEAK OR DEAD BATTERIES.,Requested DTID is no longer in the inventory.
SYSTEM,1687182,PA,NEW CASTLE POLICE DEPT,2940,015554940,"FILTER ELEMENT,INTA",EA,2,80.78,A,2016-10-05 10:14:34,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE FILTER ELEMENTS AS REPLACEMENT FILTERS FOR OUR MRAP.  THE FILTERS WOULD BE CONSUMED DURING ROUTINE MAINTENANCE OPERATIONS.,Requested DTID is no longer in the inventory.
SYSTEM,1687183,PA,NEW CASTLE POLICE DEPT,5180,014609328,"TOOL KIT,ELECTRONIC",EA,2,1072,A,2016-10-05 10:14:34,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE ELECTRONIC TOOL KITS FOR INSTALLATION AND MAINTENANCE OF DEPARTMENT ELECTRONICS INCLUDING COMPUTERS, RADIOS, LIGHTS AND SIRENS, AND ANY OTHER SENSITIVE ELECTRICAL EQUIPMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1687184,PA,NEW CASTLE POLICE DEPT,3417,015730770,"MILLING MACHINE,VER",EA,1,3263.63,Q,2016-10-05 10:14:34,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS MACHINE FOR THE PRODUCTION OF CUSTOM SWAT TOOLS INCLUDING BREACHING TOOLS, FLASH BANG POLES, RAMS, ETC. THE MACHINE WOULD ALSO BE USED TO REPRODUCE HARD TO FIND REPLACEMENT PARTS FOR DEPARTMENT ISSUED EQUIPMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1687224,PA,NEW CASTLE POLICE DEPT,5210,005547134,"CALIPER SET,MICROMETER,OUTSIDE",SE,1,1026.9,A,2016-10-05 11:25:57,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS GAUGE TO ASSIST IN THE CONSTRUCTION OF CUSTOM SWAT RELATED EQUIPMENT LIKE BREACHING GEAR, FLASH BANG POLES, EQUIPMENT MOUNTS, ETC AND FABRICATION OF HARD TO FIND REPLACEMENT PARTS FOR OTHER DEPARTMENT ISSUED EQUIPMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1687225,PA,NEW CASTLE POLICE DEPT,5210,002211921,"CALIPER,MICROMETER,",EA,1,261.21,A,2016-10-05 11:25:57,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS GAUGE TO ASSIST IN THE CONSTRUCTION OF CUSTOM SWAT RELATED EQUIPMENT LIKE BREACHING GEAR, FLASH BANG POLES, EQUIPMENT MOUNTS, ETC AND FABRICATION OF HARD TO FIND REPLACEMENT PARTS FOR OTHER DEPARTMENT ISSUED EQUIPMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1687220,PA,NEW CASTLE POLICE DEPT,5220,012512120,"PROTRACTOR,UTILITY",EA,1,230.34,A,2016-10-05 11:25:57,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS GAUGE TO ASSIST IN THE CONSTRUCTION OF CUSTOM SWAT RELATED EQUIPMENT LIKE BREACHING GEAR, FLASH BANG POLES, EQUIPMENT MOUNTS, ETC, AND FABRICATION OF HARD TO FIND REPLACEMENT PARTS FOR OTHER DEPARTMENT ISSUED EQUIPMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1687221,PA,NEW CASTLE POLICE DEPT,8465,015196490,"BAG,DEPLOYMENT,GN",EA,2,125.58,A,2016-10-05 11:25:57,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS BAG TO EQUIP 2 SWAT OFFICERS WITH A BAG TO STORE SWAT BODY ARMOR, HELMET, HEADSET IN ONE CONVENIENT LOCATION FOR RAPID DEPLOYMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1687222,PA,NEW CASTLE POLICE DEPT,5210,002742861,"GAGE,DEPTH,VERNIER",EA,1,514.17,A,2016-10-05 11:25:57,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS GAUGE TO ASSIST IN THE CONSTRUCTION OF CUSTOM SWAT RELATED EQUIPMENT LIKE BREACHING GEAR, FLASH BANG POLES, EQUIPMENT MOUNTS, ETC AND FABRICATION OF HARD TO FIND REPLACEMENT PARTS FOR OTHER DEPARTMENT ISSUED EQUIPMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1687223,PA,NEW CASTLE POLICE DEPT,5210,008265368,"GAGE,DEPTH,MICROMETER",EA,1,329.48,A,2016-10-05 11:25:57,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS GAUGE TO ASSIST IN THE CONSTRUCTION OF CUSTOM SWAT RELATED EQUIPMENT LIKE BREACHING GEAR, FLASH BANG POLES, EQUIPMENT MOUNTS, ETC AND FABRICATION OF HARD TO FIND REPLACEMENT PARTS FOR OTHER DEPARTMENT ISSUED EQUIPMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1687227,PA,NEW CASTLE POLICE DEPT,3210,DSMILLMAC,SAWMILL AND PLANING MILL MACHINERY,EA,1,2000,A,2016-10-05 11:32:54,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS DRILL PRESS TO FABRICATE CUSTOM SWAT RELATED EQUIPMENT LIKE BREACHING EQUIPMENT, FLASH BANG POLES, EQUIPMENT MOUNTS, AND OTHER HARD TO FIND REPLACEMENT PARTS FOR DEPARTMENT EQUIPMENT.",Requested DTID is no longer in the inventory.
SYSTEM,1690542,PA,NEW CASTLE POLICE DEPT,8465,015196490,"BAG,DEPLOYMENT,GN",EA,1,125.58,A,2016-10-10 12:34:55,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS BAG TO EQUIP 1 SWAT OFFICER WITH A BAG TO STORE SWAT BODY ARMOR, HELMET, HEADSET IN ONE CONVENIENT LOCATION FOR RAPID DEPLOYMENT.",\nSales Order #: 2055862226\nRTD Screening Code: DOD
SYSTEM,1690548,PA,NEW CASTLE POLICE DEPT,8465,015987693,FIELD PACK,EA,5,397.97,A,2016-10-10 12:34:55,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS RUCKSACK TO EQUIP 5 SWAT OFFICER WITH A RUCKSACK FOR CARRYING OF PERSONAL ITEMS, EQUIPMENT, AND SLEEPING GEAR DURING LONG TERM DEPLOYMENTS ASSISTING OTHER AGENCIES WITHIN REGION 13.",\nSales Order #: 2055874289\nRTD Screening Code: DOD
SYSTEM,1690959,PA,NEW CASTLE POLICE DEPT,8340,DSTENTARP,TENTS AND TARPAULINS,EA,1,482.76,A,2016-10-11 10:12:49,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS BIVY COVER TO COMPLETE A SLEEPING BAG SYSTEM OBTAINED THROUGH 1033 PROGRAM THAT WAS MISSING THE BIVY COVER,Requested DTID is no longer in the inventory.
SYSTEM,1691104,PA,NEW CASTLE POLICE DEPT,6650,005300960,"TELESCOPE,STRAIGHT",EA,1,442,D,2016-10-11 13:51:28,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS SPOTTING SCOPE TO EQUIP ONE OF OUR SNIPER TEAMS.  THE SCOPE WOULD BE USED BY THE SPOTTER TO IDENTIFY TARGETS AND COMMUNICATE DATA TO THE SNIPER,Requested DTID is no longer in the inventory.
SYSTEM,1694028,PA,NEW CASTLE POLICE DEPT,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,2,6000,A,2016-10-14 08:47:27,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE ATV'S FOR DRUG ERADICATION OPERATIONS, SEARCH AND RESCUE OPERATIONS, AND ANY OTHER LAW ENFORCEMENT ACTIVITY THAT WOULD REQUIRE TRAVEL IN DIFFICULT TO ACCESS TERRAIN.",Requested DTID is no longer in the inventory.
SYSTEM,1694029,PA,NEW CASTLE POLICE DEPT,6220,015554969,HEADLIGHT,EA,1,236.67000000000002,A,2016-10-14 08:47:27,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS HEADLIGHT ASSEMBLY AS A SPARE OR REPLACEMENT FOR OUR MRAP.,\nSales Order #: 2056267045\nRTD Screening Code: DOD
SYSTEM,1697143,PA,NEW CASTLE POLICE DEPT,5210,DSCALIPER,CALIPERS,EA,1,259.16,A,2016-10-18 11:10:10,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE CALIPERS TO ACCURATELY MEASURE WEAPON PARTS DURING INSPECTIONS AND MAINTENANCE TO INSURE THEY ARE WITHIN ACCEPTABLE TOLERANCES.,Requested DTID is no longer in the inventory.
SYSTEM,1697144,PA,NEW CASTLE POLICE DEPT,6645,DSWATCHWP,"WATCH, WRIST/POCKET",EA,1,68.54,A,2016-10-18 11:10:10,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE WRIST WATCHES TO EQUIP MEMBERS OF THE SWAT TEAM WITH LARGE, DURABLE, AND EASY TO READ WATCHES THAT WOULD ENABLE THE TEAM TO COORDINATE OPERATIONS BASED UPON TIME HACKS.",Requested DTID is no longer in the inventory.
SYSTEM,1697145,PA,NEW CASTLE POLICE DEPT,6645,DSWATCHWP,"WATCH, WRIST/POCKET",EA,3,68.54,A,2016-10-18 11:10:10,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE WRIST WATCHES TO EQUIP MEMBERS OF THE SWAT TEAM WITH LARGE, DURABLE, AND EASY TO READ WATCHES THAT WOULD ENABLE THE TEAM TO COORDINATE OPERATIONS BASED UPON TIME HACKS.",Requested DTID is no longer in the inventory.
SYSTEM,1697147,PA,NEW CASTLE POLICE DEPT,6645,DSWATCHWP,"WATCH, WRIST/POCKET",EA,5,68.54,A,2016-10-18 11:10:10,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE WRIST WATCHES TO EQUIP MEMBERS OF THE SWAT TEAM WITH LARGE, DURABLE, AND EASY TO READ WATCHES THAT WOULD ENABLE THE TEAM TO COORDINATE OPERATIONS BASED UPON TIME HACKS.",Requested DTID is no longer in the inventory.
SYSTEM,1697148,PA,NEW CASTLE POLICE DEPT,7021,DSLAPTOP2,LAPTOP COMPUTER,EA,1,1180,A,2016-10-18 11:10:10,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS LAPTOP FOR RECORD KEEPING, REPORT GENERATION, AND POWERPOINT PRESENTATIONS RELATED TO LAW ENFORCEMENT SPECIFIC CLASSES.",Requested DTID is no longer in the inventory.
SYSTEM,1697150,PA,NEW CASTLE POLICE DEPT,6645,DSWATCHWP,"WATCH, WRIST/POCKET",EA,1,68.54,A,2016-10-18 11:10:10,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE WRIST WATCHES TO EQUIP MEMBERS OF THE SWAT TEAM WITH LARGE, DURABLE, AND EASY TO READ WATCHES THAT WOULD ENABLE THE TEAM TO COORDINATE OPERATIONS BASED UPON TIME HACKS.",Requested DTID is no longer in the inventory.
SYSTEM,1699796,PA,NEW CASTLE POLICE DEPT,3431,015077895,"FEEDER,WIRE,WELDING",EA,1,2621.94,A,2016-10-20 14:51:52,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS WIRE FEED WELDER FOR THE REPAIR AND MAINTENANCE OF DEPARTMENT VEHICLES AND EQUIPMENT AND FOR THE FABRICATION AND MODIFICATION OF SWAT SPECIFIC TOOLS THAT ARE TOO EXPENSIVE TO PURCHASE COMMERCIALLY.,\nSales Order #: 2056603087\nRTD Screening Code: DOD
SYSTEM,1699800,PA,NEW CASTLE POLICE DEPT,8415,015386289,"PARKA,EXTREME COLD",EA,8,116.45,A,2016-10-20 14:51:52,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE COLD WEATHER PARKA'S TO EQUIP THREE SWAT OFFICERS WITH COLD WEATHER CLOTHING FOR SWAT OPERATIONS DURING WINTER MONTHS.,\nSales Order #: 2056600804\nRTD Screening Code: DOD
SYSTEM,1702590,PA,NEW CASTLE POLICE DEPT,6660,015914583,"INDICATOR,METEOROLOGICAL DATA",EA,2,262.5,A,2016-10-24 11:50:04,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE DATA INDICATORS TO PROVIDE RELEVANT WEATHER DATA TO OUR SNIPER TEAMS SO THAT THEY CAN MAKE THE APPROPRIATE WINDAGE AND ELEVATION ADJUSTMENTS FOR LONG DISTANCE SHOTS.,Requested DTID is no longer in the inventory.
SYSTEM,1702591,PA,NEW CASTLE POLICE DEPT,4220,DSMARLIFD,MARINE LIFESAVING AND DIVING EQUIPMENT,EA,1,3461.9900000000002,A,2016-10-24 11:50:04,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE WET SUIT BOOTS TO EQUIP 1 MEMBER OF THE NEW CASTLE POLICE DIVE TEAM.  THE DIVE TEAM CONDUCTS UNDERWATER SEARCH AND RESCUE OPERATIONS AND EVIDENCE RECOVERY.,Requested DTID is no longer in the inventory.
SYSTEM,1702592,PA,NEW CASTLE POLICE DEPT,8140,009601699,"CHEST,AMMUNITION",EA,25,11.1,A,2016-10-24 11:50:04,"THE NEW CASTLE POLICE WOULD USE THESE AMMUNITION CHESTS FOR THE STORAGE OF EQUIPMENT AND MUNITIONS INSIDE OF OUR PATROL CARS, MRAP, AND INCIDENT COMMAND VEHICLE.  THE AMMO CANS IN CONJUNCTION WITH A SECURED VEHICLE TRUNK MAKE MUNITION TRANSPORT ATF REGULATION COMPLIANT.",Requested DTID is no longer in the inventory.
SYSTEM,1702594,PA,NEW CASTLE POLICE DEPT,8465,010199103,FIELD PACK,EA,2,45.72,A,2016-10-24 11:50:04,"THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS RUCKSACK TO EQUIP 2 SWAT OFFICERS WITH A RUCKSACKS FOR CARRYING OF PERSONAL ITEMS, EQUIPMENT, AND SLEEPING GEAR DURING LONG TERM DEPLOYMENTS ASSISTING OTHER AGENCIES WITHIN REGION 13",Requested DTID is no longer in the inventory.
SYSTEM,1702596,PA,NEW CASTLE POLICE DEPT,6660,015914583,"INDICATOR,METEOROLOGICAL DATA",EA,2,12.41,A,2016-10-24 11:50:04,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THESE DATA INDICATORS TO PROVIDE RELEVANT WEATHER DATA TO OUR SNIPER TEAMS SO THAT THEY CAN MAKE THE APPROPRIATE WINDAGE AND ELEVATION ADJUSTMENTS FOR LONG DISTANCE SHOTS.,Requested DTID is no longer in the inventory.
SYSTEM,1702597,PA,NEW CASTLE POLICE DEPT,8415,015386315,"PARKA,EXTREME COLD",EA,1,116.65,A,2016-10-24 11:50:04,THE NEW CASTLE POLICE DEPARTMENT WOULD USE THIS COLD WEATHER PARKA'S TO EQUIP 1 SWAT OFFICER WITH COLD WEATHER CLOTHING FOR SWAT OPERATIONS DURING WINTER MONTHS.,Requested DTID is no longer in the inventory.
