Cancelled By,State,Station Name (LEA),Item Name,UI,Quantity,Acquisition Value,Date Requested,Reason Cancelled
SYSTEM,TN,TRENTON POLICE DEPT,"UTILITY VEHICLE,4WD",EA,2,9662,2018-08-14 16:49:04.999999,\nSales Order #: 2108313152\nRTD Screening Code: DOD
SYSTEM,TN,TRENTON POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,4,30408.92,2018-08-02 16:14:20.000003,\nSales Order #: 2107259010\nRTD Screening Code: DOD
SYSTEM,TN,TRENTON POLICE DEPT,PASSENGER MOTOR VEHICLES,EA,1,29118,2018-07-23 15:40:25.999999,Requested DTID is no longer in the inventory.
SYSTEM,TN,TRENTON POLICE DEPT,PASSENGER MOTOR VEHICLES,EA,1,29118,2018-07-23 15:40:25.999999,Requested DTID is no longer in the inventory.
SYSTEM,TN,TRENTON POLICE DEPT,PICKUP,EA,1,25000,2018-07-23 15:40:25.999999,Requested DTID is no longer in the inventory.
SYSTEM,TN,TRENTON POLICE DEPT,EARTH MOVING AND EXCAVATING EQUIPMENT,EA,1,109546,2018-07-23 15:36:28.999996,Requested DTID is no longer in the inventory.
SYSTEM,TN,TRENTON POLICE DEPT,EARTH MOVING AND EXCAVATING EQUIPMENT,EA,1,43421,2018-07-23 15:36:28.999996,Requested DTID is no longer in the inventory.
SYSTEM,TN,TRENTON POLICE DEPT,TRAILER,EA,1,6300,2018-07-24 10:44:44.000002,\nSales Order #: 2106338423\nRTD Screening Code: DOD
SYSTEM,TN,TRENTON POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 15:29:59.000004,Requested DTID is no longer in the inventory.
SYSTEM,TN,TRENTON POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 15:29:59.000004,Requested DTID is no longer in the inventory.
SYSTEM,TN,TRENTON POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 15:29:59.000004,Requested DTID is no longer in the inventory.
SYSTEM,TN,TRENTON POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 15:29:59.000004,Requested DTID is no longer in the inventory.
SYSTEM,TN,TRENTON POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-23 15:29:59.000004,Requested DTID is no longer in the inventory.
SYSTEM,TN,TUSCULUM POLICE DEPT,"TIRE,PNEUMATIC,VEHI",EA,4,425.66,2018-08-20 13:01:25.999997,\nSales Order #: 2108700569\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"GENERATORS AND GENERATOR SETS, ELECTRICA",EA,1,599,2018-08-02 11:45:26.999997,\nSales Order #: 2107154285\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,FLASHLIGHT,EA,15,66.39,2018-08-21 16:30:36.000003,\nSales Order #: 2108791591\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"RACK,STORAGE,SMALL",EA,3,525.21,2018-08-21 16:30:36.000003,\nSales Order #: 2108791596\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,FORKLIFT,EA,1,15858,2018-08-03 07:54:20.999998,\nSales Order #: 2107272814\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,END TABLE,EA,2,20,2018-06-21 17:15:08.000001,\nSales Order #: 2103952951\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"CHAIR, WOOD",EA,5,25,2018-06-21 17:15:08.000001,\nSales Order #: 2103952947\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"MONITOR, COMPUTER",EA,3,500,2018-08-02 11:45:26.999997,\nSales Order #: 2107153000\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,DESK,EA,3,200,2018-08-02 11:45:26.999997,\nSales Order #: 2107154287\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"HAND TOOLS, EDGED, NONPOWERED",EA,12,20,2018-08-07 08:12:00.999997,\nSales Order #: 2107512243\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,1200,2018-08-02 12:25:47.000001,
SYSTEM,TN,TUSCULUM POLICE DEPT,SHREDDER,EA,2,2500,2018-08-02 12:25:47.000001,\nSales Order #: 2107259016\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"DRILL, POWER",EA,5,50,2018-08-08 09:31:08.999996,\nSales Order #: 2107676093\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,PHOTOGRAPHIC PROJECTION EQUIPMENT,EA,2,2149,2018-08-08 09:31:08.999996,\nSales Order #: 2107685619\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,FILE CABINET,EA,1,50,2018-06-21 17:15:08.000001,\nSales Order #: 2103952943\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,HOUSEHOLD FURNISHINGS,EA,2,50,2018-08-07 07:58:29.000001,\nSales Order #: 2107509251\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,DESK,EA,1,150,2018-08-07 07:58:29.000001,\nSales Order #: 2107509644\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"CAMERA SYSTEM,RECONNAISSANCE",KT,1,5147.45,2018-08-07 07:58:29.000001,\nSales Order #: 2107507136\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,SCOOTER,EA,1,5648.67,2018-08-07 07:58:29.000001,\nSales Order #: 2107512242\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,CARD/CAC READER,EA,6,40,2018-08-08 09:44:04.999998,\nSales Order #: 2107670407\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"LOADER,SCOOP TYPE",EA,1,5000,2018-08-02 11:45:26.999997,
SYSTEM,TN,TUSCULUM POLICE DEPT,"JACKET,COLD WEATHER",EA,1,66.88,2018-08-02 11:45:26.999997,\nSales Order #: 2107160505\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"CABINETS, LOCKERS, BINS, AND SHELVING",EA,1,30,2018-08-02 11:45:26.999997,\nSales Order #: 2107153306\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"GENERATOR SET,DIESEL ENGINE",EA,1,4623.09,2018-08-02 11:45:26.999997,\nSales Order #: 2107161354\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"REPLENISHABLE FIELD MEDICAL SETS, KITS",EA,16,57.5,2018-08-02 11:45:26.999997,\nSales Order #: 2107153304\nRTD Screening Code: DOD
SYSTEM,TN,TUSCULUM POLICE DEPT,"TIRE,PNEUMATIC,VEHI",EA,4,425.66,2018-08-20 13:01:25.999997,\nSales Order #: 2108688448\nRTD Screening Code: DOD
SYSTEM,TN,WHITE BLUFF POLICE DEPT,"GENERATOR SET,DIESEL ENGINE",EA,1,12797.7,2018-08-27 11:19:58.999996,\nSales Order #: 2109314138\nRTD Screening Code: DOD
SYSTEM,TN,WHITE BLUFF POLICE DEPT,"UTILITY VEHICLE,4WD",EA,4,9662,2018-08-14 11:11:29.000003,\nSales Order #: 2108139640\nRTD Screening Code: DOD
SYSTEM,TN,WHITE BLUFF POLICE DEPT,"TRUCK,CARGO",EA,1,180357,2018-08-27 11:19:58.999996,\nSales Order #: 2109301593\nRTD Screening Code: DOD
SYSTEM,TX,ALVIN POLICE DEPT,"SPLINT,UNIVERSAL",EA,50,15.11,2018-09-04 09:20:08.000001,\nSales Order #: 2109827738\nRTD Screening Code: DOD
SYSTEM,TX,ALVIN POLICE DEPT,"FIRST AID KIT,UNIVE",KT,36,96.16,2018-07-02 18:40:23.000002,\nSales Order #: 2104715673\nRTD Screening Code: DOD
SYSTEM,TX,ALVIN POLICE DEPT,"SPECTACLES,INDUSTRI",EA,25,50.12,2018-07-11 10:16:59.999998,\nSales Order #: 2105219411\nRTD Screening Code: DOD
SYSTEM,TX,ALVIN POLICE DEPT,"FIRST AID KIT,INDIV",EA,30,222.79,2018-08-20 09:10:27.999998,\nSales Order #: 2108591873\nRTD Screening Code: DOD
SYSTEM,TX,ALVIN POLICE DEPT,"FIRST AID KIT,UNIVE",KT,20,96.16,2018-08-14 09:08:23.999997,\nSales Order #: 2108468469\nRTD Screening Code: DOD
SYSTEM,TX,ALVIN POLICE DEPT,FLASHLIGHT,EA,30,66.39,2018-08-13 11:10:16.999997,Requested DTID is no longer in the inventory.
SYSTEM,TX,ALVIN POLICE DEPT,"FIRST AID KIT,UNIVE",KT,20,96.16,2018-09-04 09:20:08.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,AMARILLO POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-08-01 10:04:19.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,AMARILLO POLICE DEPT,MULE,EA,1,12691.84,2018-08-13 07:53:18.999998,\nSales Order #: 2108468454\nRTD Screening Code: DOD
SYSTEM,TX,AMARILLO POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-08-01 11:02:25.999996,Requested DTID is no longer in the inventory.
SYSTEM,TX,AMARILLO POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-08-01 11:02:25.999996,Requested DTID is no longer in the inventory.
SYSTEM,TX,AMARILLO POLICE DEPT,PASSENGER MOTOR VEHICLES,EA,1,12000,2018-07-29 06:38:52.999998,
SYSTEM,TX,AMARILLO POLICE DEPT,"TRUCK,CARRYALL",EA,1,15000,2018-07-27 08:52:50.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,AMARILLO POLICE DEPT,PICKUP,EA,1,24000,2018-08-02 07:07:01.999998,\nSales Order #: 2107153291\nRTD Screening Code: DOD
SYSTEM,TX,AMARILLO POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-08-01 10:04:19.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,AMARILLO POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-08-01 10:04:19.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,AMARILLO POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-08-01 10:04:19.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,AMARILLO POLICE DEPT,"CART, MOTORIZED",EA,2,8000,2018-07-24 09:55:57.000003,Requested DTID is no longer in the inventory.
SYSTEM,TX,AMARILLO POLICE DEPT,VAN,EA,1,28417,2018-08-02 06:46:39.999999,\nSales Order #: 2107153287\nRTD Screening Code: DOD
SYSTEM,TX,AMARILLO POLICE DEPT,VAN,EA,1,23000,2018-08-02 06:46:39.999999,\nSales Order #: 2107153280\nRTD Screening Code: DOD
SYSTEM,TX,ATLANTA POLICE DEPT,"LIGHT SET,GENERAL I",EA,5,2649.11,2018-07-15 01:23:16.000002,\nSales Order #: 2105537782\nRTD Screening Code: DOD
SYSTEM,TX,ATLANTA POLICE DEPT,"CAPABILITIES SET,NON-LETHAL",EA,2,20002,2018-08-30 06:44:34.000002,\nSales Order #: 2109536852
SYSTEM,TX,ATLANTA POLICE DEPT,"GOGGLES,BALLISTIC",KT,50,55.25,2018-09-11 20:11:41.999997,Requested DTID is no longer in the inventory.
SYSTEM,TX,BEXAR COUNTY CONSTABLE PCT 3 LEA,"ILLUMINATOR,INTEGRATED,SMALL ARMS",EA,7,838,2018-08-09 15:00:21.000004,Requested DTID is no longer in the inventory.
SYSTEM,TX,BEXAR COUNTY CONSTABLE PCT 3 LEA,"MAGAZINE,CARTRIDGE",EA,20,12.39,2018-07-13 09:07:52.999997,Requested DTID is no longer in the inventory.
SYSTEM,TX,BOVINA POLICE DEPARTMENT,MULE,EA,1,8799,2018-07-18 12:56:01.999997,
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"SIGHT,THERMAL",EA,9,6216,2018-09-04 10:41:58.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"PRINTER, LASER",EA,1,680,2018-08-24 17:36:42.999998,
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"CONTAINER,FREIGHT,G",EA,1,7505.46,2018-08-16 09:34:36.000002,Requested DTID is no longer in the inventory.
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"BANDAGE,GAUZE,IMPRE",EA,100,57.18,2018-08-29 10:51:53.999997,\nSales Order #: 2109458671\nRTD Screening Code: DOD
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"BANDAGE,GAUZE,IMPRE",EA,32,57.18,2018-09-04 17:53:40.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"REPLENISHABLE FIELD MEDICAL SETS, KITS",EA,2,62,2018-06-08 10:36:31.999997,\nSales Order #: 2102807532\nRTD Screening Code: DOD
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"CONTAINER,FREIGHT,G",EA,1,7505.46,2018-08-17 09:40:15.000001,\nSales Order #: 2108473925\nRTD Screening Code: DOD
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"WINDOW,VEHICULAR",EA,1,1090.86,2018-08-23 16:36:54.999996,\nSales Order #: 2109061640\nRTD Screening Code: DOD
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"GLOVE,PATIENT EXAMI",CS,13,123.57,2018-08-20 16:45:22.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"GLOVES,FLYERS'",PR,25,70.11,2018-07-05 15:13:12.000003,\nSales Order #: 2104863421\nRTD Screening Code: DOD
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,SPOTTING INSTRUMENT,EA,1,1213,2018-07-27 14:04:05.000002,Requested DTID is no longer in the inventory.
SYSTEM,TX,CALDWELL COUNTY SHERIFFS OFFICE,"DRESSING,CHEST SEAL",EA,16,16.09,2018-07-06 16:57:33.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,CANYON POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-08-01 10:10:28.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,CANYON POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-08-01 22:11:19.999997,Requested DTID is no longer in the inventory.
SYSTEM,TX,CISCO COLLEGE PD HI_ED,"TRUCK,CARRYALL",EA,1,30004,2018-08-17 16:24:33.000002,Requested DTID is no longer in the inventory.
SYSTEM,TX,COMAL CO CONSTABLE PCT 3,"BLADE,FINGER RING SAW",EA,2,13.34,2018-09-18 09:11:08.000002,
SYSTEM,TX,COMAL CO CONSTABLE PCT 3,"TOOL KIT,AIRCRAFT MAINTENANCE",EA,2,1638,2018-09-17 14:56:48.000002,
SYSTEM,TX,COMAL CO CONSTABLE PCT 3,"TOOL KIT,AIRCRAFT MAINTENANCE",EA,3,1638,2018-09-18 15:39:03.000004,Requested DTID is no longer in the inventory.
SYSTEM,TX,COPPERAS COVE POLICE DEPT,"BANDAGE KIT, ELASTIC",EA,20,11.78,2018-09-09 12:09:09.000003,\nSales Order #: 2110332157\nRTD Screening Code: DOD
SYSTEM,TX,DALHART POLICE DEPT,"MAGAZINE,CARTRIDGE",BX,20,89.77,2018-06-14 10:37:56.999997,\nSales Order #: 2103297729\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,SHIPPING AND STORAG,EA,18,103.5,2018-09-20 11:16:18.000002,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,RIFLEMAN SET,SE,25,335.76,2018-08-31 09:19:50.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"TRUCK,LIFT,FORK",EA,1,75000,2018-09-18 12:37:10.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"TRUCK,LIFT,FORK",EA,1,75000,2018-09-18 12:37:10.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"TRUCK,LIFT,FORK",EA,1,75000,2018-09-18 12:37:10.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"TRUCK,LIFT,FORK",EA,1,75000,2018-09-18 12:37:10.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"TRUCK,LIFT,FORK",EA,1,75000,2018-09-18 12:37:10.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,SHIPPING AND STORAG,EA,8,11863.99,2018-09-20 08:57:26,\nSales Order #: 2111389136\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"SHIPPING AND STORAGE CONTAINER,MISCELLAN",EA,1,6232,2018-08-15 16:07:03,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,MEDIC SET,EA,72,172.69,2018-08-29 09:52:21.999996,\nSales Order #: 2109458681\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,MEDIC SET,EA,72,172.69,2018-08-29 09:52:21.999996,\nSales Order #: 2109451138\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"CONTAINER,K-9 TRANS",EA,2,32072.41,2018-08-22 11:12:24.999998,\nSales Order #: 2108826283\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"SADDLERY, HARNESS, WHIPS, AND RELATED",EA,1,20000,2018-08-30 16:24:30.999997,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,RIFLEMAN SET,SE,2,335.76,2018-08-30 11:02:56.999996,\nSales Order #: 2109571111\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,MEDIC SET,EA,72,172.69,2018-08-30 11:02:56.999996,\nSales Order #: 2109568699\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,MEDIC SET,EA,72,172.69,2018-08-29 09:52:21.999996,\nSales Order #: 2109451143\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,MEDIC SET,EA,72,172.69,2018-08-29 09:52:21.999996,\nSales Order #: 2109443154\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,MEDIC SET,EA,72,172.69,2018-08-29 09:52:21.999996,\nSales Order #: 2109458673\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"SHIPPING AND STORAGE CONTAINER,MISCELLAN",EA,1,6232,2018-08-27 12:04:39.999996,
SYSTEM,TX,DHS/CBP PATROL EL PASO,SHIPPING AND STORAG,EA,2,5602.95,2018-07-30 12:49:50.000002,\nSales Order #: 2106831622\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,PADLOCK,EA,31,3.46,2018-07-02 09:41:30.999998,\nSales Order #: 2104639680\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,WASTE RECEPTACLE,EA,1,58.82,2018-07-02 09:41:30.999998,\nSales Order #: 2104639678\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"TOWEL,BATH",DZ,1,28.39,2018-07-02 09:41:30.999998,\nSales Order #: 2104642808\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"TOWEL,PAPER",BX,4,20.53,2018-07-02 09:41:30.999998,\nSales Order #: 2104642594\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"TOWEL,HAND",DZ,1,23.86,2018-07-02 09:41:30.999998,\nSales Order #: 2104642603\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"RAG,WIPING",BE,1,20.88,2018-07-02 09:41:30.999998,\nSales Order #: 2104642601\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,WASTE RECEPTACLE,EA,2,85.68,2018-07-02 09:41:30.999998,\nSales Order #: 2104644809\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"KNIFE,CRAFTSMAN'S",EA,10,5.04,2018-07-02 09:41:30.999998,\nSales Order #: 2104639677\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"CUP,DISPOSABLE",BX,1,113.96,2018-07-02 09:41:30.999998,\nSales Order #: 2104642604\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"TOWEL,PAPER",MX,28,66.69,2018-06-22 11:26:16.999996,\nSales Order #: 2103988988\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"CONTAINER,SPECIAL",EA,1,13977.18,2018-07-13 16:05:27.000001,
SYSTEM,TX,DHS/CBP PATROL EL PASO,"CONTAINER,SPECIAL",EA,1,13977.18,2018-07-13 16:05:27.000001,
SYSTEM,TX,DHS/CBP PATROL EL PASO,"CONTAINER,SPECIAL",EA,1,13740.75,2018-07-13 16:05:27.000001,\nSales Order #: 2105537789\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"CONTAINER,SPECIAL",EA,1,13740.75,2018-07-13 16:05:27.000001,\nSales Order #: 2105537790\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"CONTAINER,SPECIAL",EA,1,13740.75,2018-07-13 16:05:27.000001,\nSales Order #: 2105538190\nRTD Screening Code: DOD
SYSTEM,TX,DHS/CBP PATROL EL PASO,"FIRST AID KIT,INDIV",EA,50,222.79,2018-07-11 09:40:32.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"FIRST AID KIT,INDIV",EA,200,222.79,2018-07-11 09:40:32.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"FIRST AID KIT,INDIV",EA,242,222.79,2018-07-11 09:40:32.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"FIRST AID KIT,INDIV",EA,200,222.79,2018-07-11 09:40:32.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"FIRST AID KIT,INDIV",EA,200,222.79,2018-07-11 09:40:32.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/CBP PATROL EL PASO,"FIRST AID KIT,INDIV",EA,200,222.79,2018-07-11 09:40:32.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/ICE HSI HOUSTON,DOCKING STATION,EA,50,140,2018-06-15 11:06:21.999998,\nSales Order #: 2103652269\nRTD Screening Code: DOD
SYSTEM,TX,DHS/ICE HSI LAREDO,"VIEWER,INFRARED",EA,3,12737.68,2018-08-24 17:45:14.999996,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/ICE HSI LAREDO,"BLANKET,SURVIVAL",EA,60,46.17,2018-09-14 18:41:30.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/ICE HSI LAREDO,"MAT,SLEEPING",EA,10,9.54,2018-09-13 11:22:57.999999,\nSales Order #: 2110674622\nRTD Screening Code: DOD
SYSTEM,TX,DHS/ICE HSI LAREDO,"VIEWER,INFRARED",EA,3,12737.68,2018-08-31 14:21:19.000002,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/ICE HSI LAREDO,"CHASSIS,TRAILER",EA,1,4985,2018-08-27 10:42:48.000001,Requested DTID is no longer in the inventory.
SYSTEM,TX,DHS/ICE HSI LAREDO,"GENERATOR SET,DIESE",EA,2,3367.24,2018-09-12 11:10:55.999998,\nSales Order #: 2110565231\nRTD Screening Code: DOD
SYSTEM,TX,DHS/ICE HSI LAREDO,"GLOVES, COLD WEATHER",EA,29,27.41,2018-09-13 11:22:57.999999,\nSales Order #: 2110674618\nRTD Screening Code: DOD
SYSTEM,TX,DOJ/DEA HOUSTON DIV,"ILLUMINATOR,LA5PEQ",EA,52,1800,2018-07-24 10:46:29.999997,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/DEA HOUSTON DIV,"ILLUMINATOR,LA5PEQ",EA,3,1800,2018-06-28 13:08:02.999996,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/DEA HOUSTON DIV,"ILLUMINATOR,LA5PEQ",EA,2,1800,2018-06-28 13:08:02.999996,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/FBI HOUSTON DIV,NIGHT VISION DEVICE,EA,6,3607,2018-09-20 17:57:47.999998,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/FBI HOUSTON DIV,LUGGAGE,EA,20,28.31,2018-09-20 18:21:45.000003,\nSales Order #: 2111728143\nRTD Screening Code: DOD
SYSTEM,TX,DOJ/FBI HOUSTON DIV,"BANDAGE,GAUZE",PG,100,157.42,2018-09-20 18:21:45.000003,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/FBI HOUSTON DIV,MODULAR SLEEP SYSTE,EA,5,262.6,2018-09-20 16:46:13.000002,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/FBI HOUSTON DIV,"TOOL KIT,AIRCRAFT MAINTENANCE",EA,7,1638,2018-09-20 16:46:13.000002,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/FBI HOUSTON DIV,"GLOVES,FLYERS'",PR,12,70.11,2018-09-20 16:46:13.000002,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/FBI HOUSTON DIV,"T-SHIRT,ATHLETE'S",EA,100,4.56,2018-07-10 15:53:19.000003,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/FBI HOUSTON DIV,"JACKET,COLD WEATHER",EA,20,66.88,2018-07-10 15:53:19.000003,\nSales Order #: 2105541109\nRTD Screening Code: DOD
SYSTEM,TX,DOJ/FBI HOUSTON DIV,"IMAGE INTENSIFIER,NIGHT VISION",EA,22,5855,2018-07-10 15:53:19.000003,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/FBI HOUSTON DIV,"TOOL KIT,AIRCRAFT MAINTENANCE",EA,3,1638,2018-09-18 15:52:44.000003,Requested DTID is no longer in the inventory.
SYSTEM,TX,DOJ/FBI HOUSTON DIV,"BOOTS,COMBAT",PR,2,106.61,2018-09-20 17:01:47.999997,\nSales Order #: 2111728154\nRTD Screening Code: DOD
SYSTEM,TX,DOJ/FBI HOUSTON DIV,"BOOTS,COMBAT",PR,1,106.61,2018-09-20 17:01:47.999997,Requested DTID is no longer in the inventory.
SYSTEM,TX,DPS SWAT- TEXAS RANGERS (LEA),RUCKSACK MEDIUM (OCP) SET,SE,16,117.4,2018-09-13 14:04:56.999997,\nSales Order #: 2110786659\nRTD Screening Code: DOD
SYSTEM,TX,DPS- TX HIGHWAY PATROL,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-07-11 08:55:43.000003,\nSales Order #: 2105214362\nRTD Screening Code: DOD
SYSTEM,TX,DPS- TX HIGHWAY PATROL,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2018-07-11 08:55:43.000003,\nSales Order #: 2105214361\nRTD Screening Code: DOD
